Text,Handle,Time Created,Location
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",Combatkim9Kg,2018-12-07 18:05:41,United States
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",Joseph_La_Rue,2018-12-07 18:04:40,Greater Phoenix
"RT @WreKennedy: @KTAR923 I think Arizonans would like to know what our governor, mayors &amp; all other city &amp; state officials are doing to hel…",WreKennedy,2018-12-07 18:04:34,
RT @9thFloorAZ: The Commemorative Air Force conducts a flyover at Wesley Bolin Memorial Plaza at 10:55 a.m. — local time of the attack on #…,dougducey,2018-12-07 18:03:10,"Arizona, USA"
@stevenjhsieh @phoenixnewtimes @dougducey Yikes!  @charrisazrep,SRPainter,2018-12-07 18:02:06,Phoenix
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",KaraKarlson,2018-12-07 18:01:20,
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",elskemccain,2018-12-07 18:01:01,"Dark City, USA"
RT @HelloTeamTrump: @dougducey #Arizona @WhiteHouse @Twitter @JudgeJeanine @DonaldJTrumpJr @JudgeJeanine @BernardKerik @SheriffClarke https…,ValRobinson12,2018-12-07 18:00:55,Muscadine Alabama
Western Governors to follow on #FF @GovofCO @JerryBrownGov @GovHawaii @governorcalvo @dougducey @GovMaryFallin,westgov,2018-12-07 18:00:46,Denver
RT @HelloTeamTrump: @dougducey #Arizona @WhiteHouse @Twitter @JudgeJeanine @DonaldJTrumpJr @JudgeJeanine @BernardKerik @SheriffClarke https…,mamendoza480,2018-12-07 17:58:52,"Mesa, AZ"
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",brianjsymes,2018-12-07 17:58:14,"Ahwatukee, AZ"
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",JeffMSullivan,2018-12-07 17:58:07,"Cave Creek, AZ"
"On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona expresses its gratitude to our veterans who served &amp; sacrificed for our nation during WWII. #PearlHarbor https://t.co/vYTl7ov8Bb",dougducey,2018-12-07 17:57:15,"Arizona, USA"
RT @stevenjhsieh: Governor @dougducey's administration found Arizona Parks broke no rules when it exempted a seasonal ranger from a backgro…,WildesaurausRex,2018-12-07 17:54:53,San Junipero
@CoChancellorL @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard The Democrats you're calling hypocrites have been dead for 70 years. The KKK Dems died off a long time ago...but great job taking the talking points,meh20191,2018-12-07 17:54:13,
RT @stevenjhsieh: Governor @dougducey's administration found Arizona Parks broke no rules when it exempted a seasonal ranger from a backgro…,phoenixnewtimes,2018-12-07 17:53:46,Phoenix
"Thank you to the Director of Governor @dougducey’s Office of Strategic Planning and Budgeting, @MatthewGress for sharing the #AZ budget outlook with the County Managers. https://t.co/8wz7Joqn7f",csaofaz,2018-12-07 17:48:00,"Phoenix, AZ"
"@dougducey @AHCCCSgov Tom Betlach, an Arizona treasure for many years, is one of the brightest, innovative, and solutions-oriented people to have served in state government. And he always kept fiscal responsibility in mind while having compassion for the citizens. It was a honor to learn from him.",GeorgeWeisz,2018-12-07 17:45:36,
"@meh20191 @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard ""Hypocrite. Many racist Trump supporters are in the KKK, Proud Boys,  and Neo Nazis.""

I supported my claim with proof.
I also know that ring wing people have been in the KKK never will say there wasn't but it was founded by left-wing people as a paramilitary.",CoChancellorL,2018-12-07 17:35:39,Greater Laurencia
