Text,Handle,Time Created,Location
@kateamaraWBAL @realDonaldTrump @LarryHogan Not true. Hogan’s friend &amp; developer Reed Cordish is a Trump Admin. member; Hogan blocker @BrianFrosh from the Emoluments suit &amp; after legislators overruled that he’s still refusing to fund it; He’s on a Koch board &amp; friends with Pence.,kilonova_gold,2018-11-29 20:50:59,"Washington, DC"
@redcrabinbluemd @SteveAn1012 @MayorPugh50 @realDonaldTrump @LarryHogan Guess the taxpayers don't mind getting the shaft.,MexicanJanimuc,2018-11-29 20:08:43,
@MayorPugh50 @LarryHogan,kjosh4657,2018-11-29 19:25:35,
"RT @redcrabinbluemd: Baltimore is hell on earth thanks to Donk @MayorPugh50 but instead of improving her city, she wastes taxpayer dollars…",SteveAn1012,2018-11-29 19:06:24,
"RT @redcrabinbluemd: Baltimore is hell on earth thanks to Donk @MayorPugh50 but instead of improving her city, she wastes taxpayer dollars…",angelchorus1,2018-11-29 18:16:33,United States
‘We won women.’ GOP governors @LarryHogan @CharlieBakerMA who survived the blue wave in blue states share advice. via @jameshohmann https://t.co/aek4spmj5T,DonnaCassata,2018-11-29 15:45:31,"Washington, D.C."
‘We won women.’ GOP governors @LarryHogan @CharlieBakerMA who survived the blue wave in blue states share advice. via @jameshohmann https://t.co/jw8RLJktGv,VLBenning,2018-11-29 15:42:53,"Washington, DC"
‘We won women.’ GOP governors @LarryHogan @CharlieBakerMA who survived the blue wave in blue states share advice. via @jameshohmann https://t.co/PK1LLtDc7p,FrancesSSellers,2018-11-29 15:41:21,Washington
‘We won women.’ GOP governors @LarryHogan @CharlieBakerMA who survived the blue wave in blue states share advice. via @jameshohmann https://t.co/F5KcMWWWVj,PowerPost,2018-11-29 15:40:14,"Washington, DC"
"RT @JonThompsonGOP: GOP Governors @GregAbbott_TX, @DougDucey, @AsaHutchinson, @LarryHogan, @CharlieBakerMA, &amp; @GovRicketts speak at @The_RG…",AmeliaChasse,2018-11-29 14:43:47,"Annapolis, MD"
Hey @LarryHogan I appreciate your leadership! #Tatiana in #Maryland https://t.co/cmM6T7WXkH,twright55,2018-11-29 14:41:57,"McLean, VA"
Gov. @LarryHogan's Central Collection Unit is sending vague tax intercept letters. No info on debtor(s). No way to look up case numbers. &amp; no matter when you call you CAN'T get thru! Now + this w/ MD UI cheating ppl out of UI benefits. Where's @baltimoresun @washingtonpost?,thefrappemafia,2018-11-29 14:21:06,DMV
Thx #Maryland! Cc: @LarryHogan https://t.co/ZV9QshbjI9,twright55,2018-11-29 14:07:51,"McLean, VA"
"RT @PTECHNETWORK: #PTECH helps prepare students for demanding careers in #NewCollarJobs, which in turn, help grow economies. This is why go…",MariaIs84081075,2018-11-29 14:02:06,
"Baltimore is hell on earth thanks to Donk @MayorPugh50 but instead of improving her city, she wastes taxpayer dollars and sues the @realDonaldTrump administration. Drain that Baltimore swamp, @LarryHogan 

https://t.co/lI5XSLT4jd",redcrabinbluemd,2018-11-29 05:37:52,"Marylandistan, United States"
@bschobes4 @Strike7M @BenJealous @LarryHogan And we were half right. ;),cunningman45,2018-11-29 04:52:30,"Maryland, USA"
"@cunningman45 @Strike7M @BenJealous @LarryHogan ""Hogan's going down it's not even close"" ""Jealous is catching up, as expected""",bschobes4,2018-11-29 02:34:33,
@RedMaryland @LarryHogan @mddems and I (from Westminster) want OUT of the freaking SilverSPring nightmare that is @RepRaskin #RATRASKIN the marxist a$skissing globalist freak,Mrs_Beahm,2018-11-29 02:34:08,westminster maryland
"@RedMaryland @LarryHogan @mddems is there any hope???  I want the Bartlett's back, they stole him from us!",Mrs_Beahm,2018-11-29 02:32:58,westminster maryland
@bschobes4 @Strike7M @BenJealous @LarryHogan Why? Lol?,cunningman45,2018-11-29 02:07:22,"Maryland, USA"
"@cunningman45 @Strike7M @BenJealous @LarryHogan You know, I was waiting to hear from you two on election night.",bschobes4,2018-11-29 00:39:54,
"RT @JonThompsonGOP: GOP Governors @GregAbbott_TX, @DougDucey, @AsaHutchinson, @LarryHogan, @CharlieBakerMA, &amp; @GovRicketts speak at @The_RG…",dweinman3,2018-11-28 22:24:06,
"RT @JonThompsonGOP: GOP Governors @GregAbbott_TX, @DougDucey, @AsaHutchinson, @LarryHogan, @CharlieBakerMA, &amp; @GovRicketts speak at @The_RG…",JBurkeNation,2018-11-28 21:59:53,"Washington, DC"
